DATATIME,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,WINDSPEED,POWER
2021-04-06 12:30:00,280,13.3,87,771,3.7,7527.0
2021-04-06 12:45:00,270,13.3,86,771,3.8,9467.0
2021-04-06 13:00:00,260,13.4,85,771,4.3,13566.0
2021-04-06 13:15:00,255,13.4,84,771,2.9,3325.0
2021-04-06 13:30:00,250,13.3,85,771,1.9,-256.0
2021-04-06 13:45:00,247,13.3,86,770,2.7,1098.0
2021-04-06 14:00:00,243,13.2,87,770,2.6,636.0
2021-04-06 14:15:00,244,13.2,87,770,2.7,2102.0
2021-04-06 14:30:00,252,13.2,86,770,4.1,10906.0
2021-04-06 14:45:00,267,13.3,86,770,4.7,22661.0
2021-04-06 15:00:00,286,13.3,85,770,4.4,20419.0
2021-04-06 15:15:00,290,13.3,85,770,4.1,12591.0
2021-04-06 15:30:00,270,13.4,85,770,4.1,14217.0
2021-04-06 15:45:00,257,13.5,86,769,5.5,32324.0
2021-04-06 16:00:00,249,13.6,86,769,6.1,45514.0
2021-04-06 16:15:00,243,13.6,86,769,5.9,38012.0
2021-04-06 16:30:00,235,13.5,87,769,4.6,17773.0
2021-04-06 16:45:00,226,13.4,87,769,3.8,8087.0
2021-04-06 17:00:00,218,13.3,88,769,3.4,7831.0
2021-04-06 17:15:00,213,13.1,88,769,4.7,18683.0
2021-04-06 17:30:00,209,13.0,88,769,5.9,40916.0
2021-04-06 17:45:00,205,12.8,88,769,6.6,54706.0
2021-04-06 18:00:00,202,12.7,88,769,6.0,41325.0
2021-04-06 18:15:00,197,12.6,88,769,6.3,46561.0
2021-04-06 18:30:00,190,12.5,88,769,6.6,54839.0
2021-04-06 18:45:00,184,12.4,88,769,6.7,58163.0
2021-04-06 19:00:00,179,12.3,88,769,6.4,50578.0
2021-04-06 19:15:00,176,12.2,88,769,6.6,53456.0
2021-04-06 19:30:00,176,12.2,88,769,6.1,42613.0
2021-04-06 19:45:00,176,12.3,89,769,5.2,25617.0
2021-04-06 20:00:00,175,12.3,89,769,4.0,11298.0
2021-04-06 20:15:00,177,12.3,89,769,4.4,14464.0
2021-04-06 20:30:00,178,12.2,89,769,4.5,16414.0
2021-04-06 20:45:00,180,12.2,88,770,4.6,17850.0
2021-04-06 21:00:00,182,12.1,88,770,5.9,37599.0
2021-04-06 21:15:00,188,12.1,88,770,5.3,30170.0
2021-04-06 21:30:00,198,12.0,88,770,5.0,24106.0
2021-04-06 21:45:00,208,11.9,88,771,5.0,23613.0
2021-04-06 22:00:00,217,11.8,88,771,5.3,30318.0
2021-04-06 22:15:00,223,11.8,88,771,7.2,72523.0
2021-04-06 22:30:00,225,11.7,88,771,7.2,68791.0
2021-04-06 22:45:00,227,11.7,87,771,4.9,22958.0
2021-04-06 23:00:00,229,11.6,87,771,5.7,37632.0
2021-04-06 23:15:00,231,11.6,87,771,4.9,25915.0
2021-04-06 23:30:00,232,11.6,87,771,6.2,48596.0
2021-04-06 23:45:00,234,11.5,88,771,6.0,45062.0
2021-04-07 00:00:00,233,11.9,74,771,5.5,37412.0
2021-04-07 00:15:00,235,11.8,75,771,7.5,77905.0
2021-04-07 00:30:00,238,11.6,77,771,7.1,66197.0
2021-04-07 00:45:00,241,11.3,80,770,7.0,64688.0
2021-04-07 01:00:00,245,11.1,82,770,6.1,44531.0
2021-04-07 01:15:00,245,11.0,84,770,6.4,51642.0
2021-04-07 01:30:00,244,10.9,85,770,7.0,65694.0
2021-04-07 01:45:00,244,10.9,86,770,7.2,68454.0
2021-04-07 02:00:00,243,10.8,87,770,6.8,62377.0
2021-04-07 02:15:00,244,10.8,88,770,7.5,75481.0
2021-04-07 02:30:00,245,10.7,90,770,7.6,78062.0
2021-04-07 02:45:00,246,10.6,91,769,7.8,86073.0
2021-04-07 03:00:00,248,10.5,93,769,7.3,73132.0
2021-04-07 03:15:00,248,10.4,94,769,7.2,70757.0
2021-04-07 03:30:00,246,10.3,95,769,7.1,67708.0
2021-04-07 03:45:00,245,10.1,96,769,7.6,78882.0
2021-04-07 04:00:00,243,10.0,97,769,7.1,66678.0
2021-04-07 04:15:00,243,9.8,97,769,6.7,55050.0
2021-04-07 04:30:00,243,9.5,98,769,6.8,57664.0
2021-04-07 04:45:00,243,9.3,98,768,6.8,56767.0
2021-04-07 05:00:00,243,9.0,99,768,6.6,55249.0
2021-04-07 05:15:00,245,8.8,99,768,6.5,52939.0
2021-04-07 05:30:00,247,8.7,99,768,6.2,48303.0
2021-04-07 05:45:00,249,8.6,99,769,6.5,53400.0
2021-04-07 06:00:00,252,8.5,99,769,6.9,64286.0
2021-04-07 06:15:00,253,8.4,99,769,7.4,74606.0
2021-04-07 06:30:00,253,8.4,99,769,7.2,69237.0
2021-04-07 06:45:00,254,8.5,99,769,6.9,62054.0
2021-04-07 07:00:00,255,8.5,99,769,6.7,57792.0
2021-04-07 07:15:00,254,8.7,99,769,7.0,63068.0
2021-04-07 07:30:00,252,9.1,98,769,6.9,60847.0
2021-04-07 07:45:00,252,9.6,97,770,6.8,59609.0
2021-04-07 08:00:00,250,10.0,96,770,6.4,46773.0
2021-04-07 08:15:00,250,10.4,94,770,6.0,42000.0
2021-04-07 08:30:00,250,10.9,91,770,5.8,36819.0
2021-04-07 08:45:00,252,11.4,88,770,5.9,37846.0
2021-04-07 09:00:00,252,11.9,85,770,6.3,47270.0
2021-04-07 09:15:00,253,12.3,82,770,5.6,34454.0
2021-04-07 09:30:00,253,12.7,80,770,5.3,26861.0
2021-04-07 09:45:00,253,13.0,78,770,5.5,31731.0
2021-04-07 10:00:00,253,13.4,76,770,5.9,41063.0
2021-04-07 10:15:00,253,13.8,74,770,5.9,38756.0
2021-04-07 10:30:00,252,14.2,71,770,5.7,36662.0
2021-04-07 10:45:00,252,14.7,68,770,6.0,40168.0
2021-04-07 11:00:00,252,15.1,65,770,5.2,25105.0
2021-04-07 11:15:00,251,15.5,63,770,4.9,22594.0
2021-04-07 11:30:00,251,15.9,62,770,4.9,25239.0
2021-04-07 11:45:00,252,16.2,61,770,4.8,21504.0
2021-04-07 12:00:00,252,16.6,60,770,4.4,16229.0
2021-04-07 12:15:00,251,17.0,59,770,4.0,12921.0
2021-04-07 12:30:00,249,17.3,58,770,4.4,15076.0
2021-04-07 12:45:00,247,17.6,57,769,4.3,15100.0
2021-04-07 13:00:00,245,17.9,56,769,4.4,14454.0
2021-04-07 13:15:00,244,18.1,56,769,3.8,9885.0
2021-04-07 13:30:00,242,18.4,55,769,3.5,6850.0
2021-04-07 13:45:00,240,18.6,54,768,3.5,6266.0
2021-04-07 14:00:00,238,18.9,53,768,3.6,8916.0
2021-04-07 14:15:00,236,19.1,52,768,3.4,5415.0
2021-04-07 14:30:00,235,19.2,51,768,3.6,6732.0
2021-04-07 14:45:00,233,19.3,50,767,3.5,7773.0
2021-04-07 15:00:00,232,19.4,49,767,3.7,8781.0
2021-04-07 15:15:00,231,19.5,49,767,4.0,11255.0
2021-04-07 15:30:00,231,19.6,48,767,4.1,12066.0
2021-04-07 15:45:00,229,19.7,48,766,4.35,14534.5
2021-04-07 16:00:00,228,19.8,47,766,4.6,17003.0
2021-04-07 16:15:00,228,19.8,47,766,4.8,19305.0
2021-04-07 16:30:00,228,19.9,46,766,4.9,23999.0
2021-04-07 16:45:00,229,19.9,46,765,4.8,21843.0
2021-04-07 17:00:00,229,20.0,45,765,4.8,21030.0
2021-04-07 17:15:00,227,19.9,45,765,4.7,22132.0
2021-04-07 17:30:00,224,19.8,46,765,5.0,27026.0
2021-04-07 17:45:00,220,19.7,47,765,4.8,20258.0
2021-04-07 18:00:00,217,19.6,48,765,5.0,25522.0
2021-04-07 18:15:00,214,19.3,50,765,4.3,15299.0
2021-04-07 18:30:00,210,18.8,53,765,4.2,16054.0
2021-04-07 18:45:00,207,18.4,57,766,5.0,27881.0
2021-04-07 19:00:00,202,17.9,60,766,6.1,43815.0
2021-04-07 19:15:00,197,17.5,63,766,6.3,49465.0
2021-04-07 19:30:00,193,17.1,64,766,6.4,50519.0
2021-04-07 19:45:00,189,16.7,65,766,6.7,57048.0
2021-04-07 20:00:00,186,16.3,66,766,6.4,53352.0
2021-04-07 20:15:00,184,16.0,67,766,6.6,56891.0
2021-04-07 20:30:00,183,15.7,68,767,6.3,52537.0
2021-04-07 20:45:00,183,15.4,69,767,6.1,47349.0
2021-04-07 21:00:00,182,15.1,70,768,6.0,45082.0
2021-04-07 21:15:00,177,14.9,72,768,6.1,49404.0
2021-04-07 21:30:00,164,14.6,73,768,6.1,48024.0
2021-04-07 21:45:00,150,14.3,75,768,6.6,55542.0
2021-04-07 22:00:00,137,14.0,76,768,7.0,67687.0
2021-04-07 22:15:00,130,13.7,78,768,7.7,82256.0
2021-04-07 22:30:00,127,13.4,80,768,7.4,77925.0
2021-04-07 22:45:00,123,13.1,83,769,7.2,73538.0
2021-04-07 23:00:00,120,12.8,85,769,7.4,73579.0
2021-04-07 23:15:00,117,12.5,87,769,6.8,63988.0
2021-04-07 23:30:00,115,12.3,89,769,6.5,56240.0
2021-04-07 23:45:00,114,12.2,90,769,6.3,47779.0
2021-04-08 00:00:00,124,12.3,94,770,6.2,45135.0
2021-04-08 00:15:00,124,12.3,94,770,5.8,41115.0
2021-04-08 00:30:00,123,12.2,94,770,5.9,40484.0
2021-04-08 00:45:00,123,12.2,94,769,5.6,33490.0
2021-04-08 01:00:00,123,12.1,94,769,5.4,30356.0
2021-04-08 01:15:00,123,12.1,94,769,5.4,29748.0
2021-04-08 01:30:00,122,12.0,94,769,5.1,27412.0
2021-04-08 01:45:00,121,12.0,94,769,5.0,23878.0
2021-04-08 02:00:00,120,11.9,94,769,5.0,22650.0
2021-04-08 02:15:00,119,11.9,94,769,5.0,24171.0
2021-04-08 02:30:00,120,11.8,94,769,4.8,21618.0
2021-04-08 02:45:00,121,11.7,95,768,4.8,21885.0
2021-04-08 03:00:00,121,11.6,95,768,4.7,20469.0
2021-04-08 03:15:00,122,11.6,95,768,4.7,20385.0
2021-04-08 03:30:00,124,11.5,95,768,4.8,20324.0
2021-04-08 03:45:00,127,11.5,96,768,4.6,18047.0
2021-04-08 04:00:00,130,11.4,96,768,4.3,16071.0
2021-04-08 04:15:00,133,11.4,96,768,4.2,13478.0
2021-04-08 04:30:00,133,11.4,96,768,3.9,11494.0
2021-04-08 04:45:00,134,11.3,97,768,3.8,10795.0
2021-04-08 05:00:00,134,11.3,97,768,3.8,10594.0
2021-04-08 05:15:00,134,11.3,97,768,3.8,10432.0
2021-04-08 05:30:00,134,11.3,97,768,3.6,8825.0
2021-04-08 05:45:00,134,11.2,97,768,3.4,7593.0
2021-04-08 06:00:00,134,11.2,97,768,3.0,5064.0
2021-04-08 06:15:00,134,11.2,97,768,2.7,2990.0
2021-04-08 06:30:00,132,11.2,98,768,2.4,1991.0
2021-04-08 06:45:00,132,11.1,98,769,2.4,915.0
2021-04-08 07:00:00,131,11.1,99,769,2.0,110.0
2021-04-08 07:15:00,131,11.1,99,769,2.2,982.0
2021-04-08 07:30:00,131,11.2,99,769,2.3,1065.0
2021-04-08 07:45:00,131,11.3,98,770,2.0,-5.0
2021-04-08 08:00:00,131,11.4,98,770,1.8,-57.0
2021-04-08 08:15:00,134,11.5,98,770,2.3,474.0
2021-04-08 08:30:00,135,11.6,97,770,2.0,293.0
2021-04-08 08:45:00,136,11.7,96,770,1.3,-33.0
2021-04-08 09:00:00,137,11.8,95,770,1.9,839.0
2021-04-08 09:15:00,138,11.9,95,770,1.8,353.0
2021-04-08 09:30:00,138,12.1,94,770,3.2,2450.0
2021-04-08 09:45:00,139,12.4,93,770,2.8,2713.0
2021-04-08 10:00:00,139,12.6,92,770,2.5,1342.0
2021-04-08 10:15:00,138,12.8,91,770,2.5,680.0
2021-04-08 10:30:00,137,12.9,90,770,2.7,1132.0
2021-04-08 10:45:00,136,13.0,90,770,2.9,2683.0
2021-04-08 11:00:00,135,13.1,89,770,2.5,949.0
2021-04-08 11:15:00,135,13.3,89,770,2.4,707.0
2021-04-08 11:30:00,135,13.5,88,770,2.9,1906.0
2021-04-08 11:45:00,135,13.6,87,769,3.3,4587.0
2021-04-08 12:00:00,135,13.8,86,769,4.4,16163.0
2021-04-08 12:15:00,135,14.0,85,769,5.0,23033.0
2021-04-08 12:30:00,137,14.2,84,769,5.1,24527.0
2021-04-08 12:45:00,137,14.5,83,768,5.2,27589.0
2021-04-08 13:00:00,138,14.7,82,768,6.1,40608.0
2021-04-08 13:15:00,140,14.9,81,768,5.5,31581.0
2021-04-08 13:30:00,142,15.0,80,768,5.3,28873.0
2021-04-08 13:45:00,144,15.1,79,767,5.2,27925.0
2021-04-08 14:00:00,146,15.2,78,767,5.5,28719.0
2021-04-08 14:15:00,146,15.4,77,767,5.1,25623.0
2021-04-08 14:30:00,141,15.7,76,767,5.2,26954.0
2021-04-08 14:45:00,139,16.0,75,767,5.6,34707.0
2021-04-08 15:00:00,136,16.3,74,767,5.3,28395.0
2021-04-08 15:15:00,139,16.3,73,767,5.8,35848.0
2021-04-08 15:30:00,147,16.0,74,767,6.1,41643.0
2021-04-08 15:45:00,157,15.7,75,766,6.3,47163.0
2021-04-08 16:00:00,167,15.4,76,766,6.4,49741.0
2021-04-08 16:15:00,170,15.3,76,766,6.1,43086.0
2021-04-08 16:30:00,166,15.3,77,766,5.6,34622.0
2021-04-08 16:45:00,162,15.2,77,765,6.5,50695.0
2021-04-08 17:00:00,157,15.2,78,765,7.0,65116.0
2021-04-08 17:15:00,153,15.1,79,765,6.9,63040.0
2021-04-08 17:30:00,148,14.8,80,765,6.5,49181.0
2021-04-08 17:45:00,142,14.6,81,765,6.7,58288.0
2021-04-08 18:00:00,137,14.3,82,765,7.3,73553.0
2021-04-08 18:15:00,133,14.0,83,765,7.4,73473.0
2021-04-08 18:30:00,130,13.6,85,765,6.9,60842.0
2021-04-08 18:45:00,128,13.3,86,766,7.0,59807.0
2021-04-08 19:00:00,126,12.9,88,766,6.8,57229.0
2021-04-08 19:15:00,125,12.6,90,766,6.3,47652.0
2021-04-08 19:30:00,126,12.4,91,766,4.7,24954.0
2021-04-08 19:45:00,127,12.1,92,767,7.0,65500.0
2021-04-08 20:00:00,129,11.9,93,767,6.8,58088.0
2021-04-08 20:15:00,129,11.8,94,767,6.9,62413.0
2021-04-08 20:30:00,130,11.7,94,767,7.2,69816.0
2021-04-08 20:45:00,130,11.6,95,768,7.3,74968.0
2021-04-08 21:00:00,130,11.5,95,768,7.4,75015.0
2021-04-08 21:15:00,130,11.4,95,768,6.7,58517.0
2021-04-08 21:30:00,129,11.4,95,768,6.1,46751.0
2021-04-08 21:45:00,128,11.3,95,769,6.4,48548.0
2021-04-08 22:00:00,128,11.3,95,769,5.9,39582.0
2021-04-08 22:15:00,128,11.3,95,769,6.2,45074.0
2021-04-08 22:30:00,129,11.3,95,769,6.1,42760.0
2021-04-08 22:45:00,130,11.2,95,769,7.2,72594.0
2021-04-08 23:00:00,131,11.2,95,769,7.0,65491.0
2021-04-08 23:15:00,132,11.2,95,769,6.7,57692.0
2021-04-08 23:30:00,134,11.1,95,769,7.2,72184.0
2021-04-08 23:45:00,134,11.0,95,769,6.9,63944.0
2021-04-09 00:00:00,131,10.2,98,770,7.7,87049.0
2021-04-09 00:15:00,132,10.2,98,770,8.1,91937.0
2021-04-09 00:30:00,134,10.1,98,770,8.0,93599.0
2021-04-09 00:45:00,135,10.1,99,770,7.9,89500.0
2021-04-09 01:00:00,136,10.0,99,770,8.1,92032.0
2021-04-09 01:15:00,138,10.0,99,770,7.6,82330.0
2021-04-09 01:30:00,138,10.0,99,770,7.5,78818.0
2021-04-09 01:45:00,140,9.9,98,769,7.3,72701.0
2021-04-09 02:00:00,140,9.9,98,769,7.2,68678.0
2021-04-09 02:15:00,142,9.9,98,769,7.1,65254.0
2021-04-09 02:30:00,142,9.9,98,769,7.0,63386.0
2021-04-09 02:45:00,142,9.8,97,768,6.8,58841.0
2021-04-09 03:00:00,142,9.8,97,768,6.6,54575.0
2021-04-09 03:15:00,142,9.8,97,768,6.4,50631.0
2021-04-09 03:30:00,143,9.8,97,768,6.3,47807.0
2021-04-09 03:45:00,144,9.7,97,768,6.0,45020.0
2021-04-09 04:00:00,144,9.7,97,768,6.4,50385.0
2021-04-09 04:15:00,145,9.7,97,768,5.9,40400.0
2021-04-09 04:30:00,145,9.7,97,768,5.4,30415.0
2021-04-09 04:45:00,146,9.6,97,768,5.5,33733.0
2021-04-09 05:00:00,146,9.6,97,768,5.7,35152.0
2021-04-09 05:15:00,146,9.6,97,768,6.0,38616.0
2021-04-09 05:30:00,146,9.6,97,768,5.9,38467.0
2021-04-09 05:45:00,147,9.6,97,768,5.7,35540.0
2021-04-09 06:00:00,147,9.6,97,768,5.1,26837.0
2021-04-09 06:15:00,147,9.6,97,768,5.1,24041.0
2021-04-09 06:30:00,146,9.6,97,768,5.2,27504.0
2021-04-09 06:45:00,146,9.6,97,769,5.2,27587.0
2021-04-09 07:00:00,145,9.6,97,769,5.2,28316.0
2021-04-09 07:15:00,144,9.6,97,769,4.9,24860.0
2021-04-09 07:30:00,145,9.6,97,769,4.8,21857.0
2021-04-09 07:45:00,146,9.7,96,769,5.3,28136.0
2021-04-09 08:00:00,147,9.7,96,769,5.3,27021.0
2021-04-09 08:15:00,147,9.8,96,769,5.2,28036.0
2021-04-09 08:30:00,148,10.0,95,769,5.8,36995.0
2021-04-09 08:45:00,149,10.2,94,770,5.7,35054.0
2021-04-09 09:00:00,150,10.4,93,770,5.9,40829.0
2021-04-09 09:15:00,153,10.7,92,770,5.2,29897.0
2021-04-09 09:30:00,154,11.0,91,770,5.4,29421.0
2021-04-09 09:45:00,156,11.4,90,770,5.0,26410.0
2021-04-09 10:00:00,158,11.7,89,770,4.9,24521.0
2021-04-09 10:15:00,162,12.2,87,770,4.8,23341.0
2021-04-09 10:30:00,168,12.8,85,770,4.7,21698.0
2021-04-09 10:45:00,173,13.3,84,770,4.4,17859.0
2021-04-09 11:00:00,178,13.9,82,770,4.4,15869.0
2021-04-09 11:15:00,182,14.4,80,770,4.3,16364.0
2021-04-09 11:30:00,188,14.8,79,770,4.0,12262.0
2021-04-09 11:45:00,193,15.2,77,769,4.1,13141.0
2021-04-09 12:00:00,198,15.6,76,769,3.7,10431.0
2021-04-09 12:15:00,203,16.1,74,769,4.1,13188.0
2021-04-09 12:30:00,208,16.6,71,769,4.6,18995.0
2021-04-09 12:45:00,212,17.1,68,768,4.9,23030.0
2021-04-09 13:00:00,217,17.6,65,768,5.0,23206.0
2021-04-09 13:15:00,219,18.1,63,768,5.3,27711.0
2021-04-09 13:30:00,221,18.4,62,767,5.4,30955.0
2021-04-09 13:45:00,223,18.7,61,767,5.1,25018.0
2021-04-09 14:00:00,225,19.0,60,766,5.1,26043.0
2021-04-09 14:15:00,227,19.3,59,766,5.3,28207.0
2021-04-09 14:30:00,228,19.5,58,766,5.6,35036.0
2021-04-09 14:45:00,229,19.8,57,765,6.0,40991.0
2021-04-09 15:00:00,230,20.0,56,765,6.15,45282.5
2021-04-09 15:15:00,230,20.2,55,765,6.3,49574.0
2021-04-09 15:30:00,229,20.3,55,765,6.4,52489.0
2021-04-09 15:45:00,228,20.4,54,765,6.5,51280.0
2021-04-09 16:00:00,228,20.5,54,765,6.7,59990.0
2021-04-09 16:15:00,226,20.5,54,765,7.2,72483.0
2021-04-09 16:30:00,224,20.5,53,765,7.1,67860.0
2021-04-09 16:45:00,221,20.6,53,764,7.0,67061.0
2021-04-09 17:00:00,219,20.6,52,764,7.0,66453.0
2021-04-09 17:15:00,213,20.4,53,764,7.5,79028.0
2021-04-09 17:30:00,202,19.9,56,764,7.7,83573.0
2021-04-09 17:45:00,187,19.4,58,765,7.7,82415.0
2021-04-09 18:00:00,175,18.9,61,765,7.5,76100.0
2021-04-09 18:15:00,162,18.2,66,765,7.7,83121.0
2021-04-09 18:30:00,152,17.1,73,765,7.8,86744.0
2021-04-09 18:45:00,144,16.0,80,765,8.1,93569.0
2021-04-09 19:00:00,138,14.9,87,765,7.8,88538.0
2021-04-09 19:15:00,135,14.0,91,765,8.1,95055.0
2021-04-09 19:30:00,135,13.5,93,765,8.1,94207.0
2021-04-09 19:45:00,136,13.0,94,766,8.3,96070.0
2021-04-09 20:00:00,136,12.5,96,766,8.2,94300.0
2021-04-09 20:15:00,136,12.1,97,766,8.3,99739.0
2021-04-09 20:30:00,136,12.0,98,766,8.1,95762.0
2021-04-09 20:45:00,136,11.8,98,767,8.1,94487.0
2021-04-09 21:00:00,136,11.7,99,767,8.2,96659.0
2021-04-09 21:15:00,136,11.6,99,767,7.7,88680.0
2021-04-09 21:30:00,136,11.5,99,767,7.9,88972.0
2021-04-09 21:45:00,137,11.4,99,768,8.0,92416.0
2021-04-09 22:00:00,138,11.3,99,768,7.7,86029.0
2021-04-09 22:15:00,139,11.3,99,768,7.8,87362.0
2021-04-09 22:30:00,140,11.3,99,768,7.8,89823.0
2021-04-09 22:45:00,142,11.2,99,769,7.6,85886.0
2021-04-09 23:00:00,143,11.2,99,769,7.7,84931.0
2021-04-09 23:15:00,143,11.2,99,769,7.6,84196.0
2021-04-09 23:30:00,144,11.2,99,769,7.6,83645.0
2021-04-09 23:45:00,145,11.1,99,769,7.7,84398.0
2021-04-10 00:00:00,137,10.0,99,770,7.5,80125.0
2021-04-10 00:15:00,138,10.0,99,770,7.4,78839.0
2021-04-10 00:30:00,138,10.0,99,770,7.3,78696.0
2021-04-10 00:45:00,139,10.1,98,770,7.2,73447.0
2021-04-10 01:00:00,140,10.1,98,770,7.0,64903.0
2021-04-10 01:15:00,142,10.1,98,770,7.1,71671.0
2021-04-10 01:30:00,143,10.1,98,770,7.2,68119.0
2021-04-10 01:45:00,144,10.0,97,769,7.0,64599.0
2021-04-10 02:00:00,145,10.0,97,769,7.2,71452.0
2021-04-10 02:15:00,147,10.0,97,769,6.9,62952.0
2021-04-10 02:30:00,148,10.0,97,769,6.8,62633.0
2021-04-10 02:45:00,149,10.0,97,769,6.2,50752.0
2021-04-10 03:00:00,150,10.0,97,769,6.0,43532.0
2021-04-10 03:15:00,152,10.0,97,769,6.0,43983.0
2021-04-10 03:30:00,152,10.0,97,769,5.7,37256.0
2021-04-10 03:45:00,153,10.1,97,768,5.4,31267.0
2021-04-10 04:00:00,154,10.1,97,768,5.3,31233.0
2021-04-10 04:15:00,157,10.1,97,768,5.1,29105.0
2021-04-10 04:30:00,158,10.2,97,768,5.0,24456.0
2021-04-10 04:45:00,162,10.3,96,768,5.1,25729.0
2021-04-10 05:00:00,163,10.4,96,768,5.4,31672.0
2021-04-10 05:15:00,166,10.5,96,768,5.6,32070.0
2021-04-10 05:30:00,168,10.6,96,768,5.3,28738.0
2021-04-10 05:45:00,170,10.7,95,769,5.0,26883.0
2021-04-10 06:00:00,172,10.8,95,769,5.2,28784.0
2021-04-10 06:15:00,175,11.0,95,769,5.2,30291.0
2021-04-10 06:30:00,178,11.2,95,769,5.2,29596.0
2021-04-10 06:45:00,180,11.3,94,769,5.1,29521.0
2021-04-10 07:00:00,183,11.5,94,769,5.15,29619.5
2021-04-10 07:15:00,187,11.7,94,769,5.2,29718.0
2021-04-10 07:30:00,190,12.0,94,769,4.9,24550.0
2021-04-10 07:45:00,193,12.3,93,770,5.0,28637.0
2021-04-10 08:00:00,197,12.6,93,770,5.1,28366.0
2021-04-10 08:15:00,201,12.9,93,770,5.0,28148.0
2021-04-10 08:30:00,206,13.3,92,770,4.9,25056.0
2021-04-10 08:45:00,210,13.6,91,770,5.0,27957.0
2021-04-10 09:00:00,213,14.0,90,770,4.6,19710.0
2021-04-10 09:15:00,217,14.5,88,770,4.8,23182.0
2021-04-10 09:30:00,221,15.0,85,770,5.0,27728.0
2021-04-10 09:45:00,224,15.5,82,770,5.5,35312.0
2021-04-10 10:00:00,228,16.0,79,770,5.6,36744.0
2021-04-10 10:15:00,229,16.5,76,770,6.1,44533.0
2021-04-10 10:30:00,230,16.9,74,770,6.4,48858.0
2021-04-10 10:45:00,231,17.3,71,770,7.3,67906.0
2021-04-10 11:00:00,232,17.7,69,770,8.0,83047.0
2021-04-10 11:15:00,232,18.1,67,770,8.5,97044.0
2021-04-10 11:30:00,232,18.5,65,770,8.7,99096.0
2021-04-10 11:45:00,231,18.8,64,770,8.5,98394.0
2021-04-10 12:00:00,231,19.2,62,770,8.0,83295.0
2021-04-10 12:15:00,232,19.5,61,770,7.9,81139.0
2021-04-10 12:30:00,234,19.7,60,770,8.1,81300.0
2021-04-10 12:45:00,236,19.9,59,769,8.2,90490.0
2021-04-10 13:00:00,238,20.1,58,769,8.9,104956.0
2021-04-10 13:15:00,239,20.3,58,769,9.7,114285.0
2021-04-10 13:30:00,238,20.5,57,769,9.7,114577.0
2021-04-10 13:45:00,237,20.7,57,768,8.6,97305.0
2021-04-10 14:00:00,236,20.9,56,768,8.6,94958.0
2021-04-10 14:15:00,234,21.1,55,768,8.7,100410.0
2021-04-10 14:30:00,233,21.3,54,768,8.9,97463.0
2021-04-10 14:45:00,231,21.4,53,767,8.0,83134.0
2021-04-10 15:00:00,230,21.6,52,767,8.5,97830.0
2021-04-10 15:15:00,228,21.6,51,767,9.0,100485.0
2021-04-10 15:30:00,227,21.5,52,767,8.8,96889.0
2021-04-10 15:45:00,226,21.4,52,766,8.5,93280.0
2021-04-10 16:00:00,225,21.3,53,766,8.9,99645.0
2021-04-10 16:15:00,223,21.1,53,766,9.8,115033.0
2021-04-10 16:30:00,220,21.0,54,766,9.4,109239.0
2021-04-10 16:45:00,218,20.8,54,766,9.2,103629.0
2021-04-10 17:00:00,215,20.7,55,766,9.0,98019.0
2021-04-10 17:15:00,211,20.4,57,766,9.8,112196.0
2021-04-10 17:30:00,206,20.0,60,766,9.4,106453.0
2021-04-10 17:45:00,200,19.6,64,766,9.7,108686.0
2021-04-10 18:00:00,195,19.2,67,766,9.5,112001.0
2021-04-10 18:15:00,191,18.8,70,766,8.3,85027.0
2021-04-10 18:30:00,188,18.5,72,766,7.8,79933.0
2021-04-10 18:45:00,185,18.1,75,766,7.8,80127.0
2021-04-10 19:00:00,182,17.8,77,766,7.4,74032.0
2021-04-10 19:15:00,181,17.4,79,766,7.5,76938.0
2021-04-10 19:30:00,180,17.1,80,766,7.2,67119.0
2021-04-10 19:45:00,180,16.8,81,767,6.9,63271.0
2021-04-10 20:00:00,179,16.5,82,767,6.3,50200.0
2021-04-10 20:15:00,179,16.2,84,767,6.5,53879.0
2021-04-10 20:30:00,179,16.0,85,767,6.9,60257.0
2021-04-10 20:45:00,178,15.7,86,768,7.5,76577.0
2021-04-10 21:00:00,177,15.5,87,768,8.6,93848.0
2021-04-10 21:15:00,178,15.4,88,768,8.9,103042.0
2021-04-10 21:30:00,178,15.3,89,768,9.0,103606.0
2021-04-10 21:45:00,180,15.2,89,769,8.8,92665.0
2021-04-10 22:00:00,180,15.1,90,769,7.9,77644.0
2021-04-10 22:15:00,183,15.0,90,769,7.9,77333.0
2021-04-10 22:30:00,186,14.9,90,769,7.7,72348.0
2021-04-10 22:45:00,190,14.9,91,770,8.0,77545.0
2021-04-10 23:00:00,194,14.8,91,770,8.2,83561.0
2021-04-10 23:15:00,197,14.8,91,770,7.7,73024.0
2021-04-10 23:30:00,201,14.8,91,770,7.4,70968.0
2021-04-10 23:45:00,205,14.8,90,770,8.0,78756.0
2021-04-11 00:00:00,204,14.25,94,770,8.6,88358.0
2021-04-11 00:15:00,208,14.25,94,770,8.1,85503.0
2021-04-11 00:30:00,211,14.25,94,770,8.0,81535.0
2021-04-11 00:45:00,214,14.25,93,770,8.0,77119.0
2021-04-11 01:00:00,218,14.25,93,770,8.2,87534.0
2021-04-11 01:15:00,220,14.25,93,770,8.7,98205.0
